,region_name,region_id,week,date,inc,inc_w1,inc_w2,inclow,inclow_w1,inclow_w2,inctop,inctop_w1,inctop_w2,inc100,inc100_w1,inc100_w2,inc100low,inc100low_w1,inc100low_w2,inc100top,inc100top_w1,inc100top_w2,C6H6,C6H6_w1,C6H6_w2,CO,CO_w1,CO_w2,NO,NO_w1,NO_w2,NO2,NO2_w1,NO2_w2,NOXasNO2,NOXasNO2_w1,NOXasNO2_w2,O3,O3_w1,O3_w2,PM10,PM10_w1,PM10_w2,PM2p5,PM2p5_w1,PM2p5_w2,SO2,SO2_w1,SO2_w2,pmer,pmer_w1,pmer_w2,dirv,dirv_w1,dirv_w2,vitv,vitv_w1,vitv_w2,temp,temp_w1,temp_w2,hum,hum_w1,hum_w2,pst,pst_w1,pst_w2,r1,r1_w1,r1_w2,tempc,tempc_w1,tempc_w2
642,Hauts-de-France,6,202152,2021-12-24,4144,4144.0,6510.0,1937,1611.0,2360.0,6351,6677.0,10660.0,68,68.0,107.0,32,26.0,39.0,104,110.0,175.0,0.9497,0.9518,0.379,0.2199,0.2093,0.1731,10.9677,12.8582,5.5185,21.5473,21.6285,15.9974,38.3285,41.3135,24.4329,24.0716,23.6355,46.3659,22.082,20.692,12.5787,17.3568,16.3381,6.8565,0.9037,1.2083,1.9163,101448.39,103385.27,100700.09,121.7,132.14,211.82,3.12,2.68,4.87,277.5366,280.5839,278.6855,90.0982,94.375,89.0455,100711.4286,102643.0357,99971.9091,0.0777,0.0036,0.0545,4.3866,7.4339,5.5355
643,Corse,7,202152,2021-12-24,2473,49.0,273.0,0,0.0,35.0,5469,118.0,511.0,719,14.0,79.0,0,0.0,10.0,1591,34.0,148.0,,,,0.5764,0.8672,0.6503,6.6109,8.6437,3.778,14.2139,15.1581,8.9322,24.0976,28.1824,14.5592,46.0806,42.8353,62.1573,16.9387,13.955,11.5091,8.3343,6.0088,4.0574,0.653,1.6417,1.4556,101703.66,102711.07,100841.0,150.63,155.36,185.36,2.41,2.78,3.74,283.8,282.1268,282.2145,83.0179,74.2321,68.5182,101575.2679,102581.3393,100713.1818,0.0125,0.0,0.1573,10.65,8.9768,9.0645
644,Nouvelle-Aquitaine,8,202152,2021-12-24,10006,5246.0,9430.0,6890,3142.0,6706.0,13122,7350.0,12154.0,164,86.0,154.0,113,52.0,109.0,215,120.0,199.0,,,,0.3569,0.3532,0.4084,20.2886,27.0532,8.9405,19.9734,19.2008,15.1562,51.009,60.5991,28.8299,23.881,20.0178,55.0173,22.279,19.3879,13.8279,19.1732,15.8345,7.2561,1.2423,0.9278,1.2416,101398.32,102883.29,101499.13,123.07,60.29,214.97,3.09,2.86,4.4,279.6685,278.0776,280.3963,86.0911,86.3759,89.9318,99629.1161,101121.3036,99893.9273,0.0204,0.0003,0.2273,6.5185,4.9276,7.2463
645,Pays de la Loire,9,202152,2021-12-24,5297,5210.0,6438.0,3491,2600.0,4298.0,7103,7820.0,8578.0,137,135.0,166.0,90,68.0,111.0,184,202.0,221.0,,,,,,,3.7981,2.5085,4.2591,12.5238,10.3008,12.7728,18.3212,14.1256,19.2815,29.6133,36.2524,53.5864,19.1589,12.7548,12.3284,16.5901,10.9798,6.7139,0.5337,0.5023,0.6027,101269.46,103039.29,101226.18,131.96,68.04,224.0,4.18,4.92,3.81,279.5911,279.3018,280.7518,90.6786,89.3036,88.1818,100949.8214,102711.9643,100907.0909,0.0875,0.0,0.12,6.4411,6.1518,7.6018
646,Auvergne-Rhône-Alpes,10,202152,2021-12-24,10810,10158.0,9709.0,6773,6811.0,7260.0,14847,13505.0,12158.0,132,124.0,119.0,83,83.0,89.0,181,165.0,149.0,1.3135,1.2237,1.722,0.3599,0.4372,0.2597,25.9934,27.5752,11.8139,30.893,29.6827,24.2918,9.3276,10.4527,5.1118,19.1521,15.9673,40.4279,24.5718,20.3013,10.0561,22.1499,17.7207,7.8598,6.5454,6.9215,1.2696,101677.8,103185.65,101405.79,147.46,122.1,187.89,2.13,2.44,3.26,276.8165,274.792,276.752,87.3125,90.5893,82.1121,97238.75,98654.6429,96980.2121,0.0089,0.0022,0.1211,3.6665,1.642,3.602
647,Grand Est,11,202152,2021-12-24,4177,10204.0,6582.0,2165,5690.0,3354.0,6189,14718.0,9810.0,74,180.0,116.0,38,100.0,59.0,110,260.0,173.0,,,,0.3249,0.4553,0.2568,11.9777,16.2515,8.3386,22.5394,21.8794,18.3183,40.3427,46.3794,30.7029,26.0682,24.2356,43.6045,19.8441,17.7929,11.5625,14.4038,11.9473,6.8889,1.5191,1.3969,0.9981,101627.25,103384.47,101115.95,151.96,143.21,191.8,2.48,2.13,3.87,276.4889,277.3641,276.8411,90.1536,91.7375,87.4945,99197.5357,100961.0446,98709.6091,0.0829,0.0011,0.0466,3.3389,4.2141,3.6911
648,Normandie,12,202152,2021-12-24,1240,1395.0,2238.0,455,461.0,0.0,2025,2329.0,6688.0,36,41.0,66.0,13,14.0,0.0,59,68.0,197.0,,,,0.2943,0.2772,0.2312,11.5073,14.517,7.197,20.5399,22.9897,15.7146,38.4375,45.3214,26.9057,32.2923,33.8256,57.8516,19.3508,18.7126,12.4578,15.8444,14.465,6.5723,2.9915,3.1103,2.5987,101336.03,103292.54,100883.77,138.71,105.22,227.48,4.04,4.12,6.22,278.6576,280.754,280.0668,91.1071,89.4821,85.1182,100188.4375,102132.5893,99745.4091,0.017,0.0,0.145,5.5076,7.604,6.9168
649,Bourgogne-Franche-Comté,13,202152,2021-12-24,2127,2936.0,2207.0,578,1115.0,933.0,3676,4757.0,3481.0,74,102.0,77.0,20,39.0,33.0,128,165.0,121.0,,,,,,,16.7166,10.7544,5.9558,21.36,17.7228,15.656,46.9891,34.2052,24.7807,24.0251,22.5574,48.0897,20.714,13.1859,9.536,18.7405,11.0322,6.5155,0.5655,0.2059,0.3401,101640.36,103301.43,101286.73,149.11,105.71,221.82,2.31,2.59,3.1,276.7518,275.8411,276.2773,91.4464,94.0357,88.8364,98932.5,100540.8929,98583.8182,0.0429,0.0037,0.0836,3.6018,2.6911,3.1273
650,Provence-Alpes-Côte d'Azur,1,202201,2022-01-01,31028,,,24049,,,38007,,,602,,,467,,,737,,,1.7683,,,0.3493,,,10.5435,,,20.6626,,,36.7936,,,19.6626,,,17.7312,,,13.8865,,,1.6719,,,102727.19,,,186.25,,,2.94,,,282.8063,,,72.4375,,,99086.875,,,0.0,,,9.6563,,
651,Île-de-France,2,202201,2022-01-01,30667,,,23691,,,37643,,,248,,,192,,,304,,,,,,0.493,,,26.0063,,,29.6019,,,69.5278,,,16.0238,,,19.7894,,,14.6275,,,0.209,,,102196.88,,,185.0,,,3.19,,,283.7,,,86.625,,,101101.875,,,0.0,,,10.55,,
652,Centre-Val de Loire,3,202201,2022-01-01,4859,,,3177,,,6541,,,185,,,121,,,249,,,,,,0.4724,,,11.656,,,15.2505,,,33.0338,,,19.7008,,,16.3723,,,12.7241,,,0.0,,,102371.56,,,160.63,,,3.39,,,283.025,,,84.6875,,,100677.5,,,0.0,,,9.875,,
653,Bretagne,4,202201,2022-01-01,4610,,,2800,,,6420,,,134,,,81,,,187,,,,,,,,,2.0357,,,8.1265,,,11.5126,,,40.7564,,,22.3299,,,11.849,,,,,,101910.31,,,194.84,,,6.72,,,285.925,,,87.0156,,,101199.8438,,,0.0641,,,12.775,,
654,Occitanie,5,202201,2022-01-01,18925,,,13573,,,24277,,,312,,,224,,,400,,,,,,,,,18.8309,,,18.1173,,,46.2966,,,20.5569,,,19.4372,,,14.3923,,,1.6043,,,102719.57,,,161.24,,,1.9,,,282.7833,,,76.0729,,,99537.2024,,,0.001,,,9.6333,,
655,Hauts-de-France,6,202201,2022-01-01,7622,,,5014,,,10230,,,125,,,82,,,168,,,0.1862,,,0.0997,,,2.9083,,,8.9217,,,14.1266,,,34.1856,,,11.9035,,,8.7581,,,1.0974,,,101877.5,,,189.69,,,4.67,,,284.9844,,,86.0313,,,101157.5,,,0.1094,,,11.8344,,
656,Corse,7,202201,2022-01-01,2578,,,1429,,,3727,,,746,,,414,,,1078,,,,,,0.2945,,,2.3589,,,8.6922,,,12.2839,,,33.9141,,,8.8546,,,5.5781,,,0.5245,,,102798.75,,,141.25,,,2.27,,,285.225,,,79.5,,,102668.75,,,0.0,,,12.075,,
657,Nouvelle-Aquitaine,8,202201,2022-01-01,11126,,,8166,,,14086,,,181,,,133,,,229,,,,,,0.3756,,,15.3728,,,15.0102,,,38.56,,,21.7647,,,16.3966,,,13.6253,,,0.6935,,,102491.63,,,156.38,,,3.17,,,283.9225,,,80.5625,,,100918.25,,,0.0,,,10.7725,,
658,Pays de la Loire,9,202201,2022-01-01,7526,,,5033,,,10019,,,193,,,129,,,257,,,,,,0.0492,,,5.9213,,,10.9802,,,20.0352,,,21.6943,,,16.3662,,,13.4432,,,0.245,,,102191.88,,,195.0,,,4.47,,,285.15,,,87.3125,,,101877.5,,,0.0,,,12.0,,
659,Auvergne-Rhône-Alpes,10,202201,2022-01-01,15873,,,12291,,,19455,,,193,,,149,,,237,,,4.1404,,,0.7973,,,40.6026,,,25.9952,,,5.5812,,,14.0146,,,22.528,,,19.5009,,,1.9423,,,102696.46,,,192.5,,,2.07,,,280.5078,,,78.3438,,,98301.7188,,,0.0031,,,7.3578,,
660,Grand Est,11,202201,2022-01-01,9704,,,6684,,,12724,,,171,,,118,,,224,,,,,,0.4928,,,16.4304,,,16.8561,,,41.9909,,,19.8967,,,17.1944,,,12.6801,,,2.7692,,,102396.5,,,177.0,,,3.1,,,281.435,,,85.7938,,,100020.4375,,,0.0013,,,8.285,,
661,Normandie,12,202201,2022-01-01,2982,,,1381,,,4583,,,88,,,41,,,135,,,,,,0.2006,,,3.8595,,,10.9802,,,17.2659,,,36.7392,,,13.2346,,,8.782,,,4.0238,,,101922.66,,,189.84,,,6.58,,,284.9203,,,85.2031,,,100795.625,,,0.0203,,,11.7703,,
662,Bourgogne-Franche-Comté,13,202201,2022-01-01,1250,,,107,,,2393,,,43,,,3,,,83,,,,,,,,,16.0661,,,13.9125,,,38.5458,,,11.4853,,,12.6312,,,11.5947,,,0.0612,,,102635.63,,,213.13,,,2.13,,,277.85,,,97.3125,,,99914.375,,,0.0,,,4.7,,
663,Provence-Alpes-Côte d'Azur,1,202202,2022-01-08,30462,31028.0,,23920,24049.0,,37004,38007.0,,591,602.0,,464,467.0,,718,737.0,,1.8848,1.7683,,0.3059,0.3493,,17.0668,10.5435,,22.2206,20.6626,,48.3531,36.7936,,40.5955,19.6626,,19.714,17.7312,,12.3028,13.8865,,2.27,1.6719,,101294.82,102727.19,,235.74,186.25,,5.32,2.94,,279.5548,282.8063,,67.7857,72.4375,,97682.3214,99086.875,,0.0577,0.0,,6.4048,9.6563,
664,Île-de-France,2,202202,2022-01-08,18367,30667.0,,13984,23691.0,,22750,37643.0,,148,248.0,,113,192.0,,183,304.0,,,,,0.4007,0.493,,15.4541,26.0063,,26.2476,29.6019,,49.9617,69.5278,,48.7004,16.0238,,14.4415,19.7894,,7.6898,14.6275,,0.1822,0.209,,101238.93,102196.88,,245.89,185.0,,4.59,3.19,,279.0982,283.7,,87.1607,86.625,,100135.3571,101101.875,,0.2696,0.0,,5.9482,10.55,
665,Centre-Val de Loire,3,202202,2022-01-08,3351,4859.0,,1896,3177.0,,4806,6541.0,,127,185.0,,72,121.0,,182,249.0,,,,,0.2321,0.4724,,6.6096,11.656,,11.6774,15.2505,,21.7439,33.0338,,55.1376,19.7008,,12.1526,16.3723,,7.5807,12.7241,,0.3376,0.0,,101515.54,102371.56,,246.34,160.63,,4.22,3.39,,279.7527,283.025,,86.2679,84.6875,,99816.3393,100677.5,,0.1563,0.0,,6.6027,9.875,
666,Bretagne,4,202202,2022-01-08,7086,4610.0,,4956,2800.0,,9216,6420.0,,206,134.0,,144,81.0,,268,187.0,,,,,,,,5.3086,2.0357,,12.8786,8.1265,,21.2911,11.5126,,63.5382,40.7564,,17.7265,22.3299,,7.2863,11.849,,,,,101457.25,101910.31,,257.11,194.84,,5.81,6.72,,281.543,285.925,,82.7991,87.0156,,100736.7708,101199.8438,,0.1969,0.0641,,8.393,12.775,
667,Occitanie,5,202202,2022-01-08,13937,18925.0,,10593,13573.0,,17281,24277.0,,230,312.0,,175,224.0,,285,400.0,,,,,,,,13.8751,18.8309,,18.7479,18.1173,,38.928,46.2966,,43.1947,20.5569,,16.4088,19.4372,,10.3813,14.3923,,0.8758,1.6043,,101889.83,102719.57,,234.8,161.24,,4.34,1.9,,279.8367,282.7833,,76.8895,76.0729,,98512.9847,99537.2024,,0.1896,0.001,,6.6867,9.6333,
668,Hauts-de-France,6,202202,2022-01-08,10748,7622.0,,7424,5014.0,,14072,10230.0,,176,125.0,,121,82.0,,231,168.0,,0.2533,0.1862,,0.0772,0.0997,,3.5274,2.9083,,12.6513,8.9217,,18.2134,14.1266,,54.8563,34.1856,,12.3954,11.9035,,6.0495,8.7581,,1.3333,1.0974,,100942.41,101877.5,,235.98,189.69,,4.69,4.67,,278.5509,284.9844,,87.2321,86.0313,,100211.6964,101157.5,,0.3259,0.1094,,5.4009,11.8344,
669,Corse,7,202202,2022-01-08,1110,2578.0,,703,1429.0,,1517,3727.0,,321,746.0,,203,414.0,,439,1078.0,,,,,0.4355,0.2945,,5.6619,2.3589,,11.2437,8.6922,,19.6379,12.2839,,45.4759,33.9141,,14.239,8.8546,,6.5868,5.5781,,0.3647,0.5245,,101215.8,102798.75,,166.25,141.25,,3.42,2.27,,282.7152,285.225,,76.8125,79.5,,101087.5893,102668.75,,0.0964,0.0,,9.5652,12.075,
670,Nouvelle-Aquitaine,8,202202,2022-01-08,10641,11126.0,,7751,8166.0,,13531,14086.0,,173,181.0,,126,133.0,,220,229.0,,,,,0.2505,0.3756,,11.4793,15.3728,,15.9843,15.0102,,33.5416,38.56,,46.9382,21.7647,,17.302,16.3966,,10.5569,13.6253,,0.9655,0.6935,,101823.77,102491.63,,223.13,156.38,,4.46,3.17,,280.612,283.9225,,84.4696,80.5625,,100210.2946,100918.25,,0.1564,0.0,,7.462,10.7725,
671,Pays de la Loire,9,202202,2022-01-08,6719,7526.0,,4392,5033.0,,9046,10019.0,,172,193.0,,112,129.0,,232,257.0,,0.6311,,,0.1518,0.0492,,5.4055,5.9213,,10.7016,10.9802,,18.9623,20.0352,,58.4896,21.6943,,15.7207,16.3662,,8.5532,13.4432,,0.5299,0.245,,101566.96,102191.88,,245.89,195.0,,4.13,4.47,,281.0661,285.15,,85.9464,87.3125,,101247.6786,101877.5,,0.2125,0.0,,7.9161,12.0,
672,Auvergne-Rhône-Alpes,10,202202,2022-01-08,13011,15873.0,,10305,12291.0,,15717,19455.0,,158,193.0,,125,149.0,,191,237.0,,1.1105,4.1404,,0.3043,0.7973,,14.6449,40.6026,,21.5512,25.9952,,5.8055,5.5812,,35.7486,14.0146,,14.1337,22.528,,10.4828,19.5009,,4.647,1.9423,,101666.31,102696.46,,204.69,192.5,,3.88,2.07,,278.4357,280.5078,,77.7589,78.3438,,97258.0804,98301.7188,,0.0866,0.0031,,5.2857,7.3578,
673,Grand Est,11,202202,2022-01-08,11708,9704.0,,8447,6684.0,,14969,12724.0,,207,171.0,,149,118.0,,265,224.0,,,,,0.2291,0.4928,,4.7968,16.4304,,13.1071,16.8561,,20.3261,41.9909,,51.7716,19.8967,,10.4109,17.1944,,6.3016,12.6801,,1.1833,2.7692,,101260.89,102396.5,,225.57,177.0,,4.85,3.1,,278.4271,281.435,,84.5536,85.7938,,98857.2143,100020.4375,,0.1793,0.0013,,5.2771,8.285,
674,Normandie,12,202202,2022-01-08,2082,2982.0,,974,1381.0,,3190,4583.0,,61,88.0,,28,41.0,,94,135.0,,,,,0.2447,0.2006,,7.5736,3.8595,,15.4431,10.9802,,27.2983,17.2659,,60.5801,36.7392,,12.4024,13.2346,,7.0054,8.782,,2.4504,4.0238,,101163.99,101922.66,,241.28,189.84,,6.04,6.58,,279.9751,284.9203,,83.1607,85.2031,,100032.3661,100795.625,,0.219,0.0203,,6.8251,11.7703,
675,Bourgogne-Franche-Comté,13,202202,2022-01-08,2344,1250.0,,837,107.0,,3851,2393.0,,81,43.0,,29,3.0,,133,83.0,,,,,,,,5.5164,16.0661,,13.7421,13.9125,,22.1996,38.5458,,46.2833,11.4853,,10.4748,12.6312,,7.2243,11.5947,,0.7958,0.0612,,101487.86,102635.63,,207.32,213.13,,4.1,2.13,,278.1714,277.85,,83.8929,97.3125,,98798.3929,99914.375,,0.2089,0.0,,5.0214,4.7,
676,Provence-Alpes-Côte d'Azur,1,202203,2022-01-15,32879,30462.0,31028.0,26219,23920.0,24049.0,39539,37004.0,38007.0,638,591.0,602.0,509,464.0,467.0,767,718.0,737.0,4.364,1.8848,1.7683,,0.3059,0.3493,24.4243,17.0668,10.5435,33.0134,22.2206,20.6626,70.4269,48.3531,36.7936,43.7871,40.5955,19.6626,27.2628,19.714,17.7312,18.6461,12.3028,13.8865,2.3093,2.27,1.6719,102561.7,101294.82,102727.19,210.49,235.74,186.25,3.5,5.32,2.94,277.353,279.5548,282.8063,58.3631,67.7857,72.4375,98910.4167,97682.3214,99086.875,0.0,0.0577,0.0,4.203,6.4048,9.6563
677,Île-de-France,2,202203,2022-01-15,19614,18367.0,30667.0,14906,13984.0,23691.0,24322,22750.0,37643.0,158,148.0,248.0,120,113.0,192.0,196,183.0,304.0,,,,0.6576,0.4007,0.493,51.3442,15.4541,26.0063,42.7182,26.2476,29.6019,121.4742,49.9617,69.5278,21.1165,48.7004,16.0238,33.7368,14.4415,19.7894,24.7721,7.6898,14.6275,0.9993,0.1822,0.209,103275.18,101238.93,102196.88,131.61,245.89,185.0,1.94,4.59,3.19,274.8786,279.0982,283.7,94.4821,87.1607,86.625,102130.3571,100135.3571,101101.875,0.0018,0.2696,0.0,1.7286,5.9482,10.55
678,Centre-Val de Loire,3,202203,2022-01-15,4263,3351.0,4859.0,2762,1896.0,3177.0,5764,4806.0,6541.0,162,127.0,185.0,105,72.0,121.0,219,182.0,249.0,,,,0.2963,0.2321,0.4724,12.2026,6.6096,11.656,17.9107,11.6774,15.2505,36.4929,21.7439,33.0338,32.6927,55.1376,19.7008,22.1137,12.1526,16.3723,18.506,7.5807,12.7241,0.1562,0.3376,0.0,103231.25,101515.54,102371.56,129.38,246.34,160.63,2.48,4.22,3.39,274.6223,279.7527,283.025,91.2857,86.2679,84.6875,101469.4643,99816.3393,100677.5,0.0027,0.1563,0.0,1.4723,6.6027,9.875
679,Bretagne,4,202203,2022-01-15,7368,7086.0,4610.0,5059,4956.0,2800.0,9677,9216.0,6420.0,214,206.0,134.0,147,144.0,81.0,281,268.0,187.0,,,,,,,6.0679,5.3086,2.0357,16.6416,12.8786,8.1265,26.283,21.2911,11.5126,37.6226,63.5382,40.7564,18.1501,17.7265,22.3299,13.0744,7.2863,11.849,,,,103137.46,101457.25,101910.31,156.74,257.11,194.84,3.43,5.81,6.72,280.6522,281.543,285.925,92.567,82.7991,87.0156,102404.3304,100736.7708,101199.8438,0.0165,0.1969,0.0641,7.5022,8.393,12.775
680,Occitanie,5,202203,2022-01-15,15783,13937.0,18925.0,12211,10593.0,13573.0,19355,17281.0,24277.0,261,230.0,312.0,202,175.0,224.0,320,285.0,400.0,,,,,,,21.0492,13.8751,18.8309,24.2503,18.7479,18.1173,55.5332,38.928,46.2966,40.384,43.1947,20.5569,21.8125,16.4088,19.4372,17.0797,10.3813,14.3923,0.6016,0.8758,1.6043,102952.42,101889.83,102719.57,192.7,234.8,161.24,2.43,4.34,1.9,276.6656,279.8367,282.7833,72.1709,76.8895,76.0729,99516.6582,98512.9847,99537.2024,0.1449,0.1896,0.001,3.5156,6.6867,9.6333
681,Hauts-de-France,6,202203,2022-01-15,14334,10748.0,7622.0,8469,7424.0,5014.0,20199,14072.0,10230.0,235,176.0,125.0,139,121.0,82.0,331,231.0,168.0,0.9289,0.2533,0.1862,0.3165,0.0772,0.0997,25.6009,3.5274,2.9083,27.491,12.6513,8.9217,66.6906,18.2134,14.1266,22.278,54.8563,34.1856,26.1726,12.3954,11.9035,21.4803,6.0495,8.7581,0.8252,1.3333,1.0974,103229.82,100942.41,101877.5,149.2,235.98,189.69,2.25,4.69,4.67,275.3625,278.5509,284.9844,96.0714,87.2321,86.0313,102473.3036,100211.6964,101157.5,0.0098,0.3259,0.1094,2.2125,5.4009,11.8344
682,Corse,7,202203,2022-01-15,703,1110.0,2578.0,401,703.0,1429.0,1005,1517.0,3727.0,203,321.0,746.0,116,203.0,414.0,290,439.0,1078.0,,,,0.4581,0.4355,0.2945,6.1602,5.6619,2.3589,13.9847,11.2437,8.6922,23.2147,19.6379,12.2839,59.1981,45.4759,33.9141,16.2705,14.239,8.8546,5.4452,6.5868,5.5781,0.7152,0.3647,0.5245,102409.82,101215.8,102798.75,135.18,166.25,141.25,3.62,3.42,2.27,280.8366,282.7152,285.225,64.4464,76.8125,79.5,102279.9107,101087.5893,102668.75,0.0,0.0964,0.0,7.6866,9.5652,12.075
683,Nouvelle-Aquitaine,8,202203,2022-01-15,13417,10641.0,11126.0,9818,7751.0,8166.0,17016,13531.0,14086.0,218,173.0,181.0,159,126.0,133.0,277,220.0,229.0,,,,0.3669,0.2505,0.3756,17.6102,11.4793,15.3728,19.5706,15.9843,15.0102,46.5202,33.5416,38.56,34.7751,46.9382,21.7647,22.0443,17.302,16.3966,17.918,10.5569,13.6253,1.4342,0.9655,0.6935,103098.58,101823.77,102491.63,108.15,223.13,156.38,2.65,4.46,3.17,276.1642,280.612,283.9225,84.7348,84.4696,80.5625,101421.9732,100210.2946,100918.25,0.0336,0.1564,0.0,3.0142,7.462,10.7725
684,Pays de la Loire,9,202203,2022-01-15,8430,6719.0,7526.0,5019,4392.0,5033.0,11841,9046.0,10019.0,216,172.0,193.0,128,112.0,129.0,304,232.0,257.0,1.4807,0.6311,,0.4042,0.1518,0.0492,6.2919,5.4055,5.9213,16.4538,10.7016,10.9802,26.0746,18.9623,20.0352,34.1399,58.4896,21.6943,19.3006,15.7207,16.3662,16.3487,8.5532,13.4432,0.5544,0.5299,0.245,103151.96,101566.96,102191.88,103.45,245.89,195.0,2.59,4.13,4.47,277.3911,281.0661,285.15,90.375,85.9464,87.3125,102823.75,101247.6786,101877.5,0.0054,0.2125,0.0,4.2411,7.9161,12.0
685,Auvergne-Rhône-Alpes,10,202203,2022-01-15,15002,13011.0,15873.0,11197,10305.0,12291.0,18807,15717.0,19455.0,183,158.0,193.0,137,125.0,149.0,229,191.0,237.0,1.5635,1.1105,4.1404,0.4185,0.3043,0.7973,21.0187,14.6449,40.6026,28.1419,21.5512,25.9952,8.2086,5.8055,5.5812,30.6286,35.7486,14.0146,24.1734,14.1337,22.528,21.9468,10.4828,19.5009,3.1486,4.647,1.9423,103097.56,101666.31,102696.46,168.97,204.69,192.5,2.81,3.88,2.07,273.4857,278.4357,280.5078,79.8214,77.7589,78.3438,98546.5625,97258.0804,98301.7188,0.0067,0.0866,0.0031,0.3357,5.2857,7.3578
686,Grand Est,11,202203,2022-01-15,14160,11708.0,9704.0,10495,8447.0,6684.0,17825,14969.0,12724.0,250,207.0,171.0,185,149.0,118.0,315,265.0,224.0,,,,0.5114,0.2291,0.4928,25.0117,4.7968,16.4304,26.9775,13.1071,16.8561,65.2505,20.3261,41.9909,26.8061,51.7716,19.8967,24.6745,10.4109,17.1944,19.3683,6.3016,12.6801,2.9214,1.1833,2.7692,103305.57,101260.89,102396.5,181.43,225.57,177.0,1.78,4.85,3.1,272.8057,278.4271,281.435,93.4357,84.5536,85.7938,100803.1071,98857.2143,100020.4375,0.0014,0.1793,0.0013,-0.3443,5.2771,8.285
687,Normandie,12,202203,2022-01-15,3258,2082.0,2982.0,747,974.0,1381.0,5769,3190.0,4583.0,96,61.0,88.0,22,28.0,41.0,170,94.0,135.0,,,,0.3535,0.2447,0.2006,17.2496,7.5736,3.8595,25.2949,15.4431,10.9802,52.3657,27.2983,17.2659,30.5953,60.5801,36.7392,21.964,12.4024,13.2346,17.1754,7.0054,8.782,4.2949,2.4504,4.0238,103167.99,101163.99,101922.66,142.81,241.28,189.84,2.94,6.04,6.58,277.8357,279.9751,284.9203,92.0402,83.1607,85.2031,101994.4643,100032.3661,100795.625,0.0,0.219,0.0203,4.6857,6.8251,11.7703
688,Bourgogne-Franche-Comté,13,202203,2022-01-15,3361,2344.0,1250.0,1662,837.0,107.0,5060,3851.0,2393.0,117,81.0,43.0,58,29.0,3.0,176,133.0,83.0,,,,,,,11.9796,5.5164,16.0661,20.7373,13.7421,13.9125,39.0985,22.1996,38.5458,33.4337,46.2833,11.4853,21.8304,10.4748,12.6312,18.9713,7.2243,11.5947,0.8895,0.7958,0.0612,103246.61,101487.86,102635.63,180.36,207.32,213.13,2.45,4.1,2.13,272.2375,278.1714,277.85,89.4107,83.8929,97.3125,100450.0,98798.3929,99914.375,0.0,0.2089,0.0,-0.9125,5.0214,4.7
689,Provence-Alpes-Côte d'Azur,1,202204,2022-01-22,35604,32879.0,30462.0,29287,26219.0,23920.0,41921,39539.0,37004.0,690,638.0,591.0,568,509.0,464.0,812,767.0,718.0,2.7583,4.364,1.8848,,,0.3059,19.7345,24.4243,17.0668,30.2633,33.0134,22.2206,60.4835,70.4269,48.3531,43.8352,43.7871,40.5955,26.8694,27.2628,19.714,18.0199,18.6461,12.3028,1.9068,2.3093,2.27,102695.18,102561.7,101294.82,192.68,210.49,235.74,3.29,3.5,5.32,277.6554,277.353,279.5548,65.6488,58.3631,67.7857,99028.9286,98910.4167,97682.3214,0.0006,0.0,0.0577,4.5054,4.203,6.4048
690,Île-de-France,2,202204,2022-01-22,16823,19614.0,18367.0,12461,14906.0,13984.0,21185,24322.0,22750.0,136,158.0,148.0,101,120.0,113.0,171,196.0,183.0,,,,0.5914,0.6576,0.4007,22.9463,51.3442,15.4541,36.4257,42.7182,26.2476,71.6385,121.4742,49.9617,30.7136,21.1165,48.7004,25.4133,33.7368,14.4415,16.8181,24.7721,7.6898,0.6293,0.9993,0.1822,103527.14,103275.18,101238.93,187.86,131.61,245.89,2.78,1.94,4.59,277.5768,274.8786,279.0982,87.1071,94.4821,87.1607,102392.1429,102130.3571,100135.3571,0.0036,0.0018,0.2696,4.4268,1.7286,5.9482
691,Centre-Val de Loire,3,202204,2022-01-22,4197,4263.0,3351.0,1646,2762.0,1896.0,6748,5764.0,4806.0,159,162.0,127.0,62,105.0,72.0,256,219.0,182.0,,,,0.2907,0.2963,0.2321,9.897,12.2026,6.6096,18.1467,17.9107,11.6774,33.1649,36.4929,21.7439,37.3766,32.6927,55.1376,19.7661,22.1137,12.1526,15.9207,18.506,7.5807,0.2895,0.1562,0.3376,103517.41,103231.25,101515.54,136.79,129.38,246.34,2.66,2.48,4.22,276.4634,274.6223,279.7527,89.3482,91.2857,86.2679,101763.0357,101469.4643,99816.3393,0.0009,0.0027,0.1563,3.3134,1.4723,6.6027
692,Bretagne,4,202204,2022-01-22,10802,7368.0,7086.0,7668,5059.0,4956.0,13936,9677.0,9216.0,314,214.0,206.0,223,147.0,144.0,405,281.0,268.0,,,,,,,8.1838,6.0679,5.3086,20.4705,16.6416,12.8786,33.495,26.283,21.2911,43.0873,37.6226,63.5382,19.4825,18.1501,17.7265,11.7853,13.0744,7.2863,,,,103601.62,103137.46,101457.25,115.22,156.74,257.11,3.5,3.43,5.81,278.9705,280.6522,281.543,84.5848,92.567,82.7991,102859.0625,102404.3304,100736.7708,0.0121,0.0165,0.1969,5.8205,7.5022,8.393
